 ,Label,Area,X,Y,Circ.,AR,Round,Solidity
823,041172025_PRAS_DF4x_10x_Q4.jpg (red),62,2166.726,855.677,1.000,1.049,0.953,0.905
824,041172025_PRAS_DF4x_10x_Q4.jpg (red),41,1931.841,856.549,0.740,1.778,0.563,0.788
825,041172025_PRAS_DF4x_10x_Q4.jpg (red),124,1922.516,861.734,0.872,1.216,0.822,0.892
826,041172025_PRAS_DF4x_10x_Q4.jpg (red),8,1195.625,860.625,1.000,1.229,0.814,0.941
827,041172025_PRAS_DF4x_10x_Q4.jpg (red),29,1265.121,862.500,0.977,1.333,0.750,0.921
828,041172025_PRAS_DF4x_10x_Q4.jpg (red),27,684.241,866.204,0.817,1.102,0.908,0.783
829,041172025_PRAS_DF4x_10x_Q4.jpg (red),80,1112.125,870.750,0.979,1.359,0.736,0.914
830,041172025_PRAS_DF4x_10x_Q4.jpg (red),13,1271.346,869.115,0.627,2.745,0.364,0.684
831,041172025_PRAS_DF4x_10x_Q4.jpg (red),45,1306.722,871.767,0.637,1.412,0.708,0.796
832,041172025_PRAS_DF4x_10x_Q4.jpg (red),18,1129.778,870.889,0.755,1.982,0.505,0.800
833,041172025_PRAS_DF4x_10x_Q4.jpg (red),23,613.978,873.283,0.486,1.533,0.652,0.613
834,041172025_PRAS_DF4x_10x_Q4.jpg (red),24,1858.292,872.875,0.686,1.722,0.581,0.706
835,041172025_PRAS_DF4x_10x_Q4.jpg (red),30,1654.933,875.300,0.577,2.024,0.494,0.698
836,041172025_PRAS_DF4x_10x_Q4.jpg (red),5,940.900,876.700,1.000,1.553,0.644,0.909
837,041172025_PRAS_DF4x_10x_Q4.jpg (red),64,2028.094,882.234,1.000,1.197,0.836,0.928
838,041172025_PRAS_DF4x_10x_Q4.jpg (red),41,1619.207,881.963,0.884,1.672,0.598,0.891
839,041172025_PRAS_DF4x_10x_Q4.jpg (red),77,2250.045,882.838,0.847,1.258,0.795,0.856
840,041172025_PRAS_DF4x_10x_Q4.jpg (red),72,1347.111,892.583,0.674,1.416,0.706,0.766
841,041172025_PRAS_DF4x_10x_Q4.jpg (red),37,2188.689,891.473,0.900,1.561,0.641,0.892
842,041172025_PRAS_DF4x_10x_Q4.jpg (red),37,1401.203,892.851,0.628,2.133,0.469,0.718
843,041172025_PRAS_DF4x_10x_Q4.jpg (red),27,263.463,892.389,0.887,1.292,0.774,0.818
844,041172025_PRAS_DF4x_10x_Q4.jpg (red),8,1271.750,891.875,0.914,1.435,0.697,0.842
845,041172025_PRAS_DF4x_10x_Q4.jpg (red),5,1292.700,892.300,0.572,3.211,0.311,0.625
846,041172025_PRAS_DF4x_10x_Q4.jpg (red),56,1127.268,896.893,1.000,1.100,0.909,0.918
847,041172025_PRAS_DF4x_10x_Q4.jpg (red),48,2043.021,896.396,0.829,1.517,0.659,0.842
848,041172025_PRAS_DF4x_10x_Q4.jpg (red),45,2250.300,897.411,0.907,1.599,0.625,0.882
849,041172025_PRAS_DF4x_10x_Q4.jpg (red),106,1783.915,900.538,0.866,1.279,0.782,0.918
850,041172025_PRAS_DF4x_10x_Q4.jpg (red),68,2.809,904.162,0.786,1.966,0.509,0.913
851,041172025_PRAS_DF4x_10x_Q4.jpg (red),7,1389.643,900.643,0.800,1.571,0.636,0.737
852,041172025_PRAS_DF4x_10x_Q4.jpg (red),76,809.158,905.382,0.980,1.056,0.947,0.905
853,041172025_PRAS_DF4x_10x_Q4.jpg (red),12,1349.417,902.333,0.967,1.579,0.633,0.889
854,041172025_PRAS_DF4x_10x_Q4.jpg (red),15,1875.433,907.233,1.000,1.435,0.697,0.882
855,041172025_PRAS_DF4x_10x_Q4.jpg (red),87,1734.937,913.293,0.957,1.132,0.883,0.921
856,041172025_PRAS_DF4x_10x_Q4.jpg (red),9,1873.278,910.278,0.521,2.268,0.441,0.600
857,041172025_PRAS_DF4x_10x_Q4.jpg (red),67,2022.724,913.112,0.948,1.256,0.796,0.899
858,041172025_PRAS_DF4x_10x_Q4.jpg (red),71,1066.415,915.303,0.966,1.256,0.796,0.916
859,041172025_PRAS_DF4x_10x_Q4.jpg (red),58,2198.897,916.362,0.789,1.461,0.684,0.817
860,041172025_PRAS_DF4x_10x_Q4.jpg (red),49,198.622,917.255,0.777,1.230,0.813,0.883
861,041172025_PRAS_DF4x_10x_Q4.jpg (red),26,826.231,918.077,0.307,1.360,0.735,0.510
862,041172025_PRAS_DF4x_10x_Q4.jpg (red),9,947.056,920.500,0.726,2.642,0.378,0.900
863,041172025_PRAS_DF4x_10x_Q4.jpg (red),16,952.000,921.188,0.322,1.344,0.744,0.604
864,041172025_PRAS_DF4x_10x_Q4.jpg (red),104,1092.933,923.394,0.876,1.164,0.859,0.897
865,041172025_PRAS_DF4x_10x_Q4.jpg (red),18,270.556,921.278,0.526,2.411,0.415,0.720
866,041172025_PRAS_DF4x_10x_Q4.jpg (red),88,502.455,927.920,0.922,1.291,0.775,0.898
867,041172025_PRAS_DF4x_10x_Q4.jpg (red),75,2122.953,927.713,0.842,1.844,0.542,0.872
868,041172025_PRAS_DF4x_10x_Q4.jpg (red),18,483.722,927.111,0.755,1.332,0.751,0.837
869,041172025_PRAS_DF4x_10x_Q4.jpg (red),8,1312.500,927.125,0.820,2.232,0.448,0.889
870,041172025_PRAS_DF4x_10x_Q4.jpg (red),26,862.346,931.077,0.491,1.130,0.885,0.712
871,041172025_PRAS_DF4x_10x_Q4.jpg (red),14,929.286,929.286,0.502,2.481,0.403,0.636
872,041172025_PRAS_DF4x_10x_Q4.jpg (red),93,1284.801,934.522,0.975,1.099,0.910,0.921
873,041172025_PRAS_DF4x_10x_Q4.jpg (red),39,2081.269,932.474,0.574,1.522,0.657,0.772
874,041172025_PRAS_DF4x_10x_Q4.jpg (red),50,2156.380,932.940,0.813,1.253,0.798,0.806
875,041172025_PRAS_DF4x_10x_Q4.jpg (red),6,1309.667,931.500,1.000,1.809,0.553,0.800
876,041172025_PRAS_DF4x_10x_Q4.jpg (red),20,1565.200,933.100,0.838,2.008,0.498,0.833
877,041172025_PRAS_DF4x_10x_Q4.jpg (red),98,1861.878,937.041,0.862,1.478,0.677,0.903
878,041172025_PRAS_DF4x_10x_Q4.jpg (red),8,1798.250,938.875,0.914,1.605,0.623,0.800
879,041172025_PRAS_DF4x_10x_Q4.jpg (red),50,2002.140,942.240,0.903,1.088,0.919,0.893
880,041172025_PRAS_DF4x_10x_Q4.jpg (red),48,1578.729,944.979,0.941,1.271,0.787,0.932
881,041172025_PRAS_DF4x_10x_Q4.jpg (red),9,1969.500,942.500,1.000,1.000,1.000,1.000
882,041172025_PRAS_DF4x_10x_Q4.jpg (red),43,1722.291,946.407,0.682,1.705,0.586,0.811
883,041172025_PRAS_DF4x_10x_Q4.jpg (red),29,1089.155,946.362,0.584,1.139,0.878,0.716
884,041172025_PRAS_DF4x_10x_Q4.jpg (red),45,1831.367,947.078,0.907,1.410,0.709,0.882
885,041172025_PRAS_DF4x_10x_Q4.jpg (red),72,2276.278,949.194,0.943,1.233,0.811,0.917
886,041172025_PRAS_DF4x_10x_Q4.jpg (red),42,1819.810,951.619,0.533,1.466,0.682,0.737
887,041172025_PRAS_DF4x_10x_Q4.jpg (red),5,724.700,950.100,1.000,1.553,0.644,0.909
888,041172025_PRAS_DF4x_10x_Q4.jpg (red),75,1765.140,955.100,0.967,1.289,0.776,0.915
889,041172025_PRAS_DF4x_10x_Q4.jpg (red),25,354.740,955.660,0.360,1.254,0.797,0.633
890,041172025_PRAS_DF4x_10x_Q4.jpg (red),15,871.633,953.367,0.779,1.475,0.678,0.732
891,041172025_PRAS_DF4x_10x_Q4.jpg (red),17,447.206,954.029,0.820,1.613,0.620,0.791
892,041172025_PRAS_DF4x_10x_Q4.jpg (red),16,579.375,954.312,0.652,1.528,0.655,0.696
893,041172025_PRAS_DF4x_10x_Q4.jpg (red),52,917.077,957.442,0.584,1.692,0.591,0.727
894,041172025_PRAS_DF4x_10x_Q4.jpg (red),54,1967.167,956.704,0.878,1.254,0.798,0.864
895,041172025_PRAS_DF4x_10x_Q4.jpg (red),22,1318.409,958.455,0.741,1.631,0.613,0.759
896,041172025_PRAS_DF4x_10x_Q4.jpg (red),33,78.258,961.348,0.697,2.026,0.494,0.733
897,041172025_PRAS_DF4x_10x_Q4.jpg (red),8,1097.500,960.000,0.914,2.179,0.459,0.800
898,041172025_PRAS_DF4x_10x_Q4.jpg (red),11,1631.318,960.591,0.887,1.772,0.564,0.846
899,041172025_PRAS_DF4x_10x_Q4.jpg (red),5,885.900,960.100,0.764,2.610,0.383,0.769
900,041172025_PRAS_DF4x_10x_Q4.jpg (red),17,195.559,963.324,1.000,1.238,0.808,0.829
901,041172025_PRAS_DF4x_10x_Q4.jpg (red),34,1741.912,963.647,0.810,1.273,0.786,0.819
902,041172025_PRAS_DF4x_10x_Q4.jpg (red),48,1471.104,968.833,0.924,1.491,0.671,0.914
903,041172025_PRAS_DF4x_10x_Q4.jpg (red),112,2077.062,969.946,0.853,1.216,0.823,0.918
904,041172025_PRAS_DF4x_10x_Q4.jpg (red),10,577.000,966.700,1.000,1.384,0.723,0.909
905,041172025_PRAS_DF4x_10x_Q4.jpg (red),67,1965.813,971.022,0.933,1.260,0.793,0.887
906,041172025_PRAS_DF4x_10x_Q4.jpg (red),20,447.150,969.200,0.368,1.378,0.725,0.667
907,041172025_PRAS_DF4x_10x_Q4.jpg (red),8,1011.000,969.000,1.000,2.000,0.500,1.000
908,041172025_PRAS_DF4x_10x_Q4.jpg (red),34,1386.765,970.471,0.685,1.468,0.681,0.773
909,041172025_PRAS_DF4x_10x_Q4.jpg (red),9,787.278,971.278,0.726,1.711,0.584,0.750
910,041172025_PRAS_DF4x_10x_Q4.jpg (red),92,2213.826,974.717,0.945,1.129,0.886,0.934
911,041172025_PRAS_DF4x_10x_Q4.jpg (red),12,712.000,972.000,1.000,1.000,1.000,0.857
912,041172025_PRAS_DF4x_10x_Q4.jpg (red),59,1764.720,974.449,0.936,1.463,0.684,0.929
913,041172025_PRAS_DF4x_10x_Q4.jpg (red),49,317.949,977.704,0.943,1.354,0.739,0.899
914,041172025_PRAS_DF4x_10x_Q4.jpg (red),82,2132.890,979.561,0.921,1.092,0.916,0.882
915,041172025_PRAS_DF4x_10x_Q4.jpg (red),8,708.375,976.625,1.000,1.229,0.814,0.941
916,041172025_PRAS_DF4x_10x_Q4.jpg (red),19,1520.289,980.342,0.603,2.856,0.350,0.826
917,041172025_PRAS_DF4x_10x_Q4.jpg (red),14,767.857,982.357,0.811,1.303,0.767,0.800
918,041172025_PRAS_DF4x_10x_Q4.jpg (red),18,1766.500,982.778,0.734,1.922,0.520,0.750
919,041172025_PRAS_DF4x_10x_Q4.jpg (red),70,1341.243,985.786,0.889,1.506,0.664,0.864
920,041172025_PRAS_DF4x_10x_Q4.jpg (red),106,1774.368,986.594,0.856,1.391,0.719,0.887
921,041172025_PRAS_DF4x_10x_Q4.jpg (red),48,395.146,986.833,0.653,1.504,0.665,0.762
922,041172025_PRAS_DF4x_10x_Q4.jpg (red),46,1569.043,987.370,0.781,1.325,0.755,0.821
923,041172025_PRAS_DF4x_10x_Q4.jpg (red),31,522.210,988.339,0.549,1.854,0.539,0.721
924,041172025_PRAS_DF4x_10x_Q4.jpg (red),13,255.731,991.731,0.697,2.199,0.455,0.812
925,041172025_PRAS_DF4x_10x_Q4.jpg (red),73,1633.390,994.884,0.832,1.648,0.607,0.864
926,041172025_PRAS_DF4x_10x_Q4.jpg (red),47,1671.160,995.266,0.848,1.647,0.607,0.895
927,041172025_PRAS_DF4x_10x_Q4.jpg (red),107,1769.453,996.350,0.929,1.180,0.848,0.911
928,041172025_PRAS_DF4x_10x_Q4.jpg (red),32,1687.344,996.656,0.690,1.964,0.509,0.771
929,041172025_PRAS_DF4x_10x_Q4.jpg (red),59,1752.720,997.958,0.959,1.235,0.810,0.881
930,041172025_PRAS_DF4x_10x_Q4.jpg (red),17,1564.912,997.559,0.693,1.648,0.607,0.694
931,041172025_PRAS_DF4x_10x_Q4.jpg (red),83,1823.994,999.620,0.882,1.597,0.626,0.922
932,041172025_PRAS_DF4x_10x_Q4.jpg (red),50,2085.880,999.160,0.864,1.617,0.618,0.870
933,041172025_PRAS_DF4x_10x_Q4.jpg (red),9,2258.056,997.944,0.799,1.414,0.707,0.720
934,041172025_PRAS_DF4x_10x_Q4.jpg (red),25,1343.060,998.900,0.731,2.063,0.485,0.833
935,041172025_PRAS_DF4x_10x_Q4.jpg (red),12,44.083,1000.250,1.000,1.281,0.780,0.857
936,041172025_PRAS_DF4x_10x_Q4.jpg (red),111,2125.833,1005.023,0.964,1.045,0.957,0.917
937,041172025_PRAS_DF4x_10x_Q4.jpg (red),34,356.500,1003.471,0.899,1.235,0.809,0.829
938,041172025_PRAS_DF4x_10x_Q4.jpg (red),61,1489.205,1004.664,0.935,1.280,0.781,0.871
939,041172025_PRAS_DF4x_10x_Q4.jpg (red),89,1834.893,1007.275,0.933,1.298,0.770,0.904
940,041172025_PRAS_DF4x_10x_Q4.jpg (red),53,1989.934,1008.462,0.780,1.264,0.791,0.822
941,041172025_PRAS_DF4x_10x_Q4.jpg (red),35,2290.329,1008.671,0.661,1.653,0.605,0.769
942,041172025_PRAS_DF4x_10x_Q4.jpg (red),13,380.038,1007.808,0.922,1.643,0.609,0.812
943,041172025_PRAS_DF4x_10x_Q4.jpg (red),41,1515.183,1010.646,0.826,1.593,0.628,0.828
944,041172025_PRAS_DF4x_10x_Q4.jpg (red),52,2186.385,1010.058,1.000,1.250,0.800,0.937
945,041172025_PRAS_DF4x_10x_Q4.jpg (red),27,84.241,1013.500,0.544,1.392,0.718,0.771
946,041172025_PRAS_DF4x_10x_Q4.jpg (red),17,1211.206,1012.206,1.000,1.389,0.720,0.944
947,041172025_PRAS_DF4x_10x_Q4.jpg (red),7,320.500,1012.214,1.000,1.069,0.936,0.875
948,041172025_PRAS_DF4x_10x_Q4.jpg (red),37,14.959,1015.851,0.401,1.324,0.755,0.725
949,041172025_PRAS_DF4x_10x_Q4.jpg (red),23,364.413,1014.630,0.712,1.611,0.621,0.793
950,041172025_PRAS_DF4x_10x_Q4.jpg (red),11,1720.591,1013.864,1.000,1.372,0.729,0.957
951,041172025_PRAS_DF4x_10x_Q4.jpg (red),55,619.155,1017.736,0.933,1.328,0.753,0.880
952,041172025_PRAS_DF4x_10x_Q4.jpg (red),6,360.333,1016.333,1.000,1.291,0.775,0.800
953,041172025_PRAS_DF4x_10x_Q4.jpg (red),60,1862.550,1022.250,0.976,1.243,0.804,0.916
954,041172025_PRAS_DF4x_10x_Q4.jpg (red),33,429.500,1023.470,0.390,1.563,0.640,0.569
955,041172025_PRAS_DF4x_10x_Q4.jpg (red),15,101.567,1023.967,0.804,1.373,0.729,0.789
956,041172025_PRAS_DF4x_10x_Q4.jpg (red),71,1708.035,1027.570,0.869,1.506,0.664,0.866
957,041172025_PRAS_DF4x_10x_Q4.jpg (red),7,911.500,1027.929,0.800,1.527,0.655,0.737
958,041172025_PRAS_DF4x_10x_Q4.jpg (red),36,511.000,1032.028,0.746,2.351,0.425,0.791
959,041172025_PRAS_DF4x_10x_Q4.jpg (red),11,931.864,1030.591,1.000,1.372,0.729,0.957
960,041172025_PRAS_DF4x_10x_Q4.jpg (red),20,1144.400,1033.350,0.994,1.231,0.812,0.889
961,041172025_PRAS_DF4x_10x_Q4.jpg (red),61,2218.500,1035.434,0.863,1.453,0.688,0.865
962,041172025_PRAS_DF4x_10x_Q4.jpg (red),45,1125.567,1036.967,1.000,1.298,0.770,0.909
963,041172025_PRAS_DF4x_10x_Q4.jpg (red),88,1847.909,1037.898,0.892,1.318,0.759,0.893
964,041172025_PRAS_DF4x_10x_Q4.jpg (red),77,1895.825,1038.786,0.993,1.069,0.936,0.922
965,041172025_PRAS_DF4x_10x_Q4.jpg (red),49,487.888,1039.765,0.797,1.475,0.678,0.883
966,041172025_PRAS_DF4x_10x_Q4.jpg (red),25,615.620,1038.420,0.641,2.086,0.479,0.735
967,041172025_PRAS_DF4x_10x_Q4.jpg (red),9,1430.167,1036.611,1.000,1.340,0.746,0.857
968,041172025_PRAS_DF4x_10x_Q4.jpg (red),42,1866.524,1038.524,0.683,1.406,0.711,0.808
969,041172025_PRAS_DF4x_10x_Q4.jpg (red),8,1428.125,1040.250,0.914,1.605,0.623,0.800
970,041172025_PRAS_DF4x_10x_Q4.jpg (red),18,1143.611,1042.889,0.965,1.633,0.612,0.878
971,041172025_PRAS_DF4x_10x_Q4.jpg (red),25,1077.900,1046.260,0.756,2.187,0.457,0.746
972,041172025_PRAS_DF4x_10x_Q4.jpg (red),63,1616.389,1047.976,0.983,1.101,0.908,0.920
973,041172025_PRAS_DF4x_10x_Q4.jpg (red),102,2153.588,1050.304,0.926,1.134,0.882,0.911
974,041172025_PRAS_DF4x_10x_Q4.jpg (red),29,2280.741,1047.017,0.977,1.307,0.765,0.906
975,041172025_PRAS_DF4x_10x_Q4.jpg (red),18,21.056,1047.444,0.965,1.241,0.806,0.857
976,041172025_PRAS_DF4x_10x_Q4.jpg (red),53,2209.821,1051.991,0.827,1.511,0.662,0.855
977,041172025_PRAS_DF4x_10x_Q4.jpg (red),24,481.750,1053.542,0.649,1.327,0.754,0.800
978,041172025_PRAS_DF4x_10x_Q4.jpg (red),39,1701.064,1054.218,0.824,1.556,0.643,0.830
979,041172025_PRAS_DF4x_10x_Q4.jpg (red),47,1948.351,1055.457,0.904,1.451,0.689,0.887
980,041172025_PRAS_DF4x_10x_Q4.jpg (red),18,2286.278,1058.000,0.451,1.660,0.602,0.610
981,041172025_PRAS_DF4x_10x_Q4.jpg (red),88,2029.057,1061.966,1.000,1.043,0.959,0.926
982,041172025_PRAS_DF4x_10x_Q4.jpg (red),62,1997.565,1061.161,0.951,1.416,0.706,0.899
983,041172025_PRAS_DF4x_10x_Q4.jpg (red),51,70.382,1065.520,0.624,1.180,0.847,0.779
984,041172025_PRAS_DF4x_10x_Q4.jpg (red),12,212.000,1062.500,1.000,1.333,0.750,1.000
985,041172025_PRAS_DF4x_10x_Q4.jpg (red),46,1449.261,1066.739,0.607,1.604,0.623,0.713
986,041172025_PRAS_DF4x_10x_Q4.jpg (red),39,1968.423,1066.372,1.000,1.288,0.776,0.907
987,041172025_PRAS_DF4x_10x_Q4.jpg (red),89,2116.792,1070.848,0.834,1.305,0.766,0.877
988,041172025_PRAS_DF4x_10x_Q4.jpg (red),18,1170.778,1068.167,0.687,2.088,0.479,0.766
989,041172025_PRAS_DF4x_10x_Q4.jpg (red),44,1669.591,1069.068,0.760,1.951,0.512,0.800
990,041172025_PRAS_DF4x_10x_Q4.jpg (red),8,293.000,1071.625,1.000,1.308,0.764,0.800
991,041172025_PRAS_DF4x_10x_Q4.jpg (red),95,2104.342,1075.395,0.963,1.080,0.926,0.922
992,041172025_PRAS_DF4x_10x_Q4.jpg (red),13,1588.038,1073.654,0.922,1.416,0.706,0.812
993,041172025_PRAS_DF4x_10x_Q4.jpg (red),32,1662.156,1075.312,0.865,1.447,0.691,0.853
994,041172025_PRAS_DF4x_10x_Q4.jpg (red),7,1187.214,1074.500,1.000,1.069,0.936,0.875
995,041172025_PRAS_DF4x_10x_Q4.jpg (red),13,291.885,1076.038,1.000,1.450,0.690,0.897
996,041172025_PRAS_DF4x_10x_Q4.jpg (red),21,1696.500,1077.548,0.635,2.510,0.398,0.667
997,041172025_PRAS_DF4x_10x_Q4.jpg (red),77,1973.331,1080.760,0.993,1.083,0.923,0.917
998,041172025_PRAS_DF4x_10x_Q4.jpg (red),75,216.247,1084.753,0.946,1.127,0.887,0.926
999,041172025_PRAS_DF4x_10x_Q4.jpg (red),30,1125.200,1083.733,0.986,1.220,0.819,0.870
1000,041172025_PRAS_DF4x_10x_Q4.jpg (red),49,2150.582,1083.847,0.901,1.258,0.795,0.925
1001,041172025_PRAS_DF4x_10x_Q4.jpg (red),122,2282.262,1090.934,0.612,1.822,0.549,0.822
1002,041172025_PRAS_DF4x_10x_Q4.jpg (red),93,1266.683,1086.554,0.930,1.039,0.962,0.916
1003,041172025_PRAS_DF4x_10x_Q4.jpg (red),116,1486.681,1086.922,0.977,1.096,0.912,0.939
1004,041172025_PRAS_DF4x_10x_Q4.jpg (red),32,644.062,1084.375,0.778,1.743,0.574,0.877
1005,041172025_PRAS_DF4x_10x_Q4.jpg (red),27,472.870,1085.648,0.487,1.937,0.516,0.581
1006,041172025_PRAS_DF4x_10x_Q4.jpg (red),7,1907.500,1084.500,1.000,1.596,0.626,0.875
1007,041172025_PRAS_DF4x_10x_Q4.jpg (red),28,1137.000,1087.286,1.000,1.092,0.916,0.903
1008,041172025_PRAS_DF4x_10x_Q4.jpg (red),88,2202.330,1090.920,0.741,1.890,0.529,0.863
1009,041172025_PRAS_DF4x_10x_Q4.jpg (red),35,1837.100,1087.900,0.897,1.378,0.725,0.864
1010,041172025_PRAS_DF4x_10x_Q4.jpg (red),94,206.553,1092.245,0.602,1.401,0.714,0.817
1011,041172025_PRAS_DF4x_10x_Q4.jpg (red),44,1823.318,1091.500,0.809,1.669,0.599,0.854
1012,041172025_PRAS_DF4x_10x_Q4.jpg (red),63,2038.500,1092.897,0.813,1.694,0.590,0.863
1013,041172025_PRAS_DF4x_10x_Q4.jpg (red),69,2018.833,1095.486,0.544,1.948,0.513,0.750
1014,041172025_PRAS_DF4x_10x_Q4.jpg (red),59,116.720,1094.381,0.905,1.087,0.920,0.874
1015,041172025_PRAS_DF4x_10x_Q4.jpg (red),7,1158.929,1091.786,0.943,1.936,0.517,0.933
1016,041172025_PRAS_DF4x_10x_Q4.jpg (red),33,555.833,1095.379,0.786,1.892,0.528,0.805
1017,041172025_PRAS_DF4x_10x_Q4.jpg (red),21,1130.643,1094.833,1.000,1.147,0.872,0.933
1018,041172025_PRAS_DF4x_10x_Q4.jpg (red),26,1037.231,1096.577,0.549,1.940,0.515,0.642
1019,041172025_PRAS_DF4x_10x_Q4.jpg (red),87,1894.971,1100.052,1.000,1.022,0.978,0.951
1020,041172025_PRAS_DF4x_10x_Q4.jpg (red),25,848.020,1098.900,0.627,1.256,0.796,0.746
1021,041172025_PRAS_DF4x_10x_Q4.jpg (red),9,1279.500,1098.500,0.799,1.758,0.569,0.750
1022,041172025_PRAS_DF4x_10x_Q4.jpg (red),34,1473.647,1100.088,0.685,1.703,0.587,0.782
1023,041172025_PRAS_DF4x_10x_Q4.jpg (red),5,643.700,1099.300,0.873,2.308,0.433,0.769
1024,041172025_PRAS_DF4x_10x_Q4.jpg (red),6,1084.667,1099.500,1.000,1.809,0.553,0.800
1025,041172025_PRAS_DF4x_10x_Q4.jpg (red),65,133.546,1106.100,0.973,1.117,0.895,0.922
1026,041172025_PRAS_DF4x_10x_Q4.jpg (red),14,548.143,1104.786,0.587,2.210,0.452,0.718
1027,041172025_PRAS_DF4x_10x_Q4.jpg (red),64,2249.453,1110.203,0.871,1.368,0.731,0.914
1028,041172025_PRAS_DF4x_10x_Q4.jpg (red),35,117.271,1112.614,1.000,1.372,0.729,0.875
1029,041172025_PRAS_DF4x_10x_Q4.jpg (red),9,307.611,1111.389,1.000,1.343,0.745,0.857
1030,041172025_PRAS_DF4x_10x_Q4.jpg (red),12,647.583,1113.167,0.781,1.780,0.562,0.857
1031,041172025_PRAS_DF4x_10x_Q4.jpg (red),101,1419.223,1119.490,0.840,1.655,0.604,0.886
1032,041172025_PRAS_DF4x_10x_Q4.jpg (red),44,1612.023,1116.409,1.000,1.162,0.860,0.898
1033,041172025_PRAS_DF4x_10x_Q4.jpg (red),92,1902.120,1118.000,0.964,1.164,0.859,0.920
1034,041172025_PRAS_DF4x_10x_Q4.jpg (red),33,710.136,1116.924,0.892,1.112,0.899,0.868
1035,041172025_PRAS_DF4x_10x_Q4.jpg (red),45,1962.767,1117.744,0.732,1.327,0.753,0.826
1036,041172025_PRAS_DF4x_10x_Q4.jpg (red),73,700.267,1121.596,0.740,1.554,0.644,0.849
1037,041172025_PRAS_DF4x_10x_Q4.jpg (red),15,1653.967,1120.367,1.000,1.127,0.887,0.857
1038,041172025_PRAS_DF4x_10x_Q4.jpg (red),19,465.816,1124.342,0.514,2.038,0.491,0.679
1039,041172025_PRAS_DF4x_10x_Q4.jpg (red),15,488.100,1123.900,1.000,1.137,0.880,0.968
1040,041172025_PRAS_DF4x_10x_Q4.jpg (red),12,292.500,1129.167,0.458,2.364,0.423,0.649
1041,041172025_PRAS_DF4x_10x_Q4.jpg (red),67,1430.709,1132.216,0.628,1.661,0.602,0.827
1042,041172025_PRAS_DF4x_10x_Q4.jpg (red),6,3.667,1128.333,1.000,1.291,0.775,0.800
1043,041172025_PRAS_DF4x_10x_Q4.jpg (red),55,2218.027,1131.009,0.721,1.568,0.638,0.827
1044,041172025_PRAS_DF4x_10x_Q4.jpg (red),37,1663.905,1131.149,0.838,1.323,0.756,0.871
1045,041172025_PRAS_DF4x_10x_Q4.jpg (red),132,2191.098,1136.924,0.965,1.156,0.865,0.930
1046,041172025_PRAS_DF4x_10x_Q4.jpg (red),13,713.038,1135.423,0.846,2.621,0.381,0.839
1047,041172025_PRAS_DF4x_10x_Q4.jpg (red),13,1322.269,1135.962,0.545,2.808,0.356,0.650
1048,041172025_PRAS_DF4x_10x_Q4.jpg (red),80,1959.600,1141.987,0.944,1.355,0.738,0.909
1049,041172025_PRAS_DF4x_10x_Q4.jpg (red),63,861.690,1142.833,0.518,1.171,0.854,0.778
1050,041172025_PRAS_DF4x_10x_Q4.jpg (red),15,1486.367,1140.700,0.357,1.481,0.675,0.638
1051,041172025_PRAS_DF4x_10x_Q4.jpg (red),9,710.611,1140.611,1.000,1.343,0.745,0.857
1052,041172025_PRAS_DF4x_10x_Q4.jpg (red),26,1239.615,1145.615,0.549,1.978,0.506,0.722
1053,041172025_PRAS_DF4x_10x_Q4.jpg (red),123,2252.256,1148.988,0.964,1.242,0.805,0.932
1054,041172025_PRAS_DF4x_10x_Q4.jpg (red),71,346.669,1150.401,0.809,1.218,0.821,0.861
1055,041172025_PRAS_DF4x_10x_Q4.jpg (red),56,2275.750,1151.107,0.911,1.367,0.731,0.882
1056,041172025_PRAS_DF4x_10x_Q4.jpg (red),8,476.875,1149.250,0.645,2.135,0.468,0.727
1057,041172025_PRAS_DF4x_10x_Q4.jpg (red),28,2123.000,1150.714,0.943,1.257,0.795,0.889
1058,041172025_PRAS_DF4x_10x_Q4.jpg (red),22,23.364,1152.045,0.897,1.097,0.911,0.800
1059,041172025_PRAS_DF4x_10x_Q4.jpg (red),12,1747.083,1151.083,0.781,1.520,0.658,0.774
1060,041172025_PRAS_DF4x_10x_Q4.jpg (red),39,253.192,1155.603,0.704,1.506,0.664,0.788
1061,041172025_PRAS_DF4x_10x_Q4.jpg (red),17,96.147,1157.735,0.527,1.520,0.658,0.708
1062,041172025_PRAS_DF4x_10x_Q4.jpg (red),27,38.648,1160.130,0.772,1.839,0.544,0.818
1063,041172025_PRAS_DF4x_10x_Q4.jpg (red),105,216.033,1162.643,0.984,1.069,0.936,0.929
1064,041172025_PRAS_DF4x_10x_Q4.jpg (red),46,669.826,1161.065,1.000,1.129,0.885,0.885
1065,041172025_PRAS_DF4x_10x_Q4.jpg (red),13,1448.500,1159.808,0.846,1.518,0.659,0.788
1066,041172025_PRAS_DF4x_10x_Q4.jpg (red),13,329.577,1160.577,0.846,1.903,0.526,0.839
1067,041172025_PRAS_DF4x_10x_Q4.jpg (red),43,675.244,1167.314,1.000,1.114,0.898,0.915
1068,041172025_PRAS_DF4x_10x_Q4.jpg (red),6,1448.333,1164.333,1.000,1.291,0.775,0.800
1069,041172025_PRAS_DF4x_10x_Q4.jpg (red),53,1487.538,1166.613,0.604,2.259,0.443,0.774
